Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
908.6384903711787,90.59592305704587,RL,80.35884579498959,10760.460854218865,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.023551210114467,5.0203778225623115,1959.773841360454,1961.9037897640335,Gable,CompShg,VinylSd,HdBoard,BrkFace,339.5416940370173,TA,Gd,PConc,Gd,Fa,Av,GLQ,453.2251193897293,Unf,0.5310886348805842,640.2780838697479,1108.6386649757935,GasA,Fa,Y,SBrkr,1114.2071321327428,1176.4113235280893,-2.2076569657223692,2298.7818762581282,-0.0190550509901864,0.008655914541512984,2.008829493782522,-0.0041310932573467365,4.956696584197457,1.9836472344780662,TA,12.11082045591999,Typ,-0.006635032941898449,Gd,Attchd,1961.4470856159896,Fin,2.0518830903100094,466.7831801421273,TA,TA,Y,7.4234611539025925,0.6229074943988595,0.13541799148845152,0.09729749371200945,-0.29618658034207124,-0.9624042956866312,Gd,GdPrv,Shed,-25.721635632356964,0.9041573062351985,2009.9567299821083,WD,Normal,148122.04331829963
501.93514215744955,14.412673312323236,RL,80.29688838152653,9399.952263030584,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4.973173856821183,7.017040671479878,1949.8541892977835,2007.6857774874954,Gable,CompShg,VinylSd,VinylSd,Stone,-5.567854030782343,TA,TA,PConc,Gd,TA,No,Rec,629.9812582087806,Unf,-0.13752246743176508,483.5189111933531,1115.416803414344,GasA,Ex,Y,SBrkr,1123.1195059170018,3.3755268687021482,3.3454725267018506,1112.3226919999124,-0.0009640982619401509,-0.007288408045526174,0.9910144973909578,-0.021804679085172814,3.006649515841327,0.9928212961447188,Ex,4.953394545901815,Typ,1.000031155604805,Gd,Detchd,1950.3055397955022,Unf,0.9852441400234033,269.1345260337276,TA,TA,Y,4.557014728476271,81.34288158075165,124.20949044384808,1.3234408239304054,-2.8856540026517963,-4.675980840284966,Ex,MnPrv,Shed,-2.6532535514922517,6.973198793938997,2008.9568538144872,WD,Partial,142008.8331930128
1183.1581853562411,19.184424502948286,RL,71.1902290542588,9327.62073924524,Pave,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5.999582704775884,5.018347712621743,2002.149570239615,2003.209935777942,Gable,CompShg,MetalSd,Wd Sdng,BrkFace,125.17097090139876,TA,TA,CBlock,Gd,TA,No,Unf,301.9777736044088,Unf,13.366173890729378,1373.0877338823148,1697.6346865749542,GasA,Ex,Y,SBrkr,1719.6668518777526,9.953494314130882,0.37251407594590463,1703.3005013689678,1.0130340946782437,0.012268204447852482,1.990009423693441,-0.001720724122250761,2.967800631858793,0.9989280636410738,Gd,7.074383493360153,Typ,-0.013744669137822501,TA,Attchd,2003.3650219891622,RFn,1.9666060899880164,555.196064647316,TA,TA,Y,185.82394017854804,22.232486177357398,2.5467216574706253,0.5477648476768273,-2.297474013336559,-0.23241586540368459,Ex,MnPrv,Shed,1.283093372479789,4.847715434885908,2006.0255489365238,COD,Normal,203914.87459695165
191.25752740438952,60.826194545396994,RL,85.78243200246924,11005.301207672052,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,RRAe,Norm,1Fam,1Story,7.955738237457837,4.987848204439494,2005.4319126776977,2006.3885871872446,Hip,CompShg,Wd Sdng,MetalSd,BrkFace,292.6501018173035,TA,TA,PConc,Gd,TA,Av,Unf,1264.9389820853607,Unf,-2.7505160841364966,276.518714782493,1634.088342006791,GasA,Gd,N,SBrkr,1628.1091865561143,574.1927804611456,-0.002623337654195908,2150.6751378838267,1.012113553719371,0.02257689541277455,0.9693285421631296,1.0331743492198544,3.036429981666634,1.0052622766697283,Gd,8.008428678672992,Typ,0.9816044470275882,Gd,Detchd,2007.3263886820573,Unf,3.011855751223075,775.9761404888303,TA,TA,Y,187.96915114426034,125.07430728451871,3.7839323513999985,2.0023302389065787,-1.6717396584638355,-1.7182128125980078,Ex,MnPrv,Shed,-9.126150548812864,10.82643601256489,2006.9822373246182,WD,Normal,326278.6052187577
878.3163265653918,16.7181596694563,RM,100.49940101987636,10186.45187921867,Pave,Grvl,IR2,Bnk,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6.0933624110532385,6.005297216711488,1962.6732861064986,1963.4540329544138,Gable,CompShg,BrkFace,Plywood,BrkFace,174.0922470409265,TA,TA,PConc,TA,TA,Av,GLQ,253.11239921118118,Unf,343.828540375739,966.7685477591209,1514.9586484682127,GasA,Gd,Y,SBrkr,1535.6659683108976,-7.671376085263152,-3.2450790986394913,1511.4062362299517,-0.015425352626389206,0.003327583713387811,0.9954165010178692,0.9905058349336995,2.9934241838360194,0.9953699124479293,Gd,5.930450975438946,Typ,-0.02111857466595964,Gd,Attchd,1963.7171098209076,Unf,2.0140917959073295,464.8277694677328,TA,TA,Y,-2.3946097261216845,1.8165297687412565,0.5259239085894251,2.341092596940195,154.52879466838715,0.2603452535968577,Ex,MnPrv,Othr,20.413688291561186,1.9350279114124425,2008.9721504512904,WD,Normal,165636.37474564204
854.2810330112906,22.026199512205086,RL,77.20291833640444,9513.589126218874,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5.911209913432444,5.899669202627519,1959.9233302088187,1956.1569570424956,Gable,CompShg,HdBoard,Plywood,BrkFace,248.65809562585406,TA,TA,PConc,Gd,TA,No,ALQ,567.7686498161778,Unf,-14.088642857199996,813.9585926417301,1446.7689117637558,GasA,TA,Y,SBrkr,1479.7041612550029,-37.58673945007865,-0.14820526953864652,1489.811289329475,-0.013014134190123905,0.0047154647814898875,0.9928159483385451,1.0390788929750316,3.994877339599081,0.9988349654450357,Gd,7.046764276657607,Typ,-0.02622772683651529,TA,BuiltIn,1958.3857295114126,RFn,0.9910905245703984,303.5274066709164,TA,TA,Y,-1.0745381385732466,4.844048529739667,274.74346798956725,-0.4667251903068109,2.270261723176137,3.8079675125893173,Gd,MnPrv,Shed,456.7102760881228,3.9693739996863004,2006.99443017737,WD,Normal,154529.79036580015
624.1110820895829,23.415037450418325,RL,75.51574625158062,9522.841454311018,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,4.999242076119205,7.0510946162917865,1966.7701224623238,1998.3890230641443,Gable,CompShg,VinylSd,VinylSd,BrkFace,-6.5988972420099685,TA,TA,CBlock,TA,TA,Gd,ALQ,614.0668509038748,Unf,4.066395751792088,871.9043016178166,1497.6887363616484,GasA,TA,Y,SBrkr,1492.3608259100515,30.830372697591148,-0.029859767963908847,1500.4214454288594,1.0401541804422365,-0.0007029125060741125,0.9940629774610565,0.019364247573234128,3.0263683966877424,1.0036634589079154,Gd,7.010301873001887,Typ,-0.021614824235355178,Po,BuiltIn,1968.4998658479426,RFn,2.002031219620339,493.334566528087,TA,TA,Y,4.601801845436548,-1.0663049968090108,1.300594226376817,-2.5271080728145523,-2.156225811540619,-2.445519090066268,Gd,MnPrv,Shed,-53.955527228272636,3.019559043516507,2008.9545378778555,New,Normal,175694.37560411327
221.87827328847447,58.34210641511206,RL,82.85787201733754,10168.89310825915,Pave,Pave,IR1,Lvl,AllPub,FR2,Gtl,OldTown,Norm,Norm,1Fam,2Story,6.914667370275298,4.955834860103655,1994.817582203384,1995.547125435328,Gable,CompShg,BrkComm,VinylSd,Stone,289.6558371846042,TA,TA,PConc,TA,TA,No,Rec,586.7927714824829,Unf,-2.1337822194320237,632.936460631189,1220.965930530433,GasA,Ex,Y,SBrkr,1231.9165912748726,1305.9313700455539,-0.4791506904443605,2519.95286710878,0.013118390516116683,-0.008739946916761797,2.001524152656406,0.9798563851142118,3.9704898950107514,1.015489520735672,Gd,9.031453210296991,Typ,1.0244196843925932,Ex,Attchd,1995.0865674941826,RFn,2.9068674070347282,725.9191157605062,TA,TA,Y,232.63489988265871,109.21041009270944,1.2777943956835416,0.3114171051214409,0.5951865300964,0.6035918611468772,Fa,MnPrv,Shed,11.404809326418842,6.208825158968456,2006.925736102399,WD,Partial,285685.1848300955
866.573566280567,18.514483972721777,RL,72.7932353547492,8607.758114146354,Pave,Grvl,IR1,Lvl,AllPub,Inside,Mod,NridgHt,Feedr,Norm,1Fam,1.5Fin,5.058490452760965,7.047585810756149,1954.7499468097305,1993.9809724779434,Hip,CompShg,VinylSd,Plywood,BrkFace,-0.5855065154006357,TA,TA,PConc,TA,TA,Mn,BLQ,6.640726798868324,LwQ,-3.4003812563039797,97.53594572318642,120.82115191316193,GasA,Gd,Y,SBrkr,922.0722764946429,-23.348135466273074,-0.06712070694043894,901.5991319339248,0.03274322518663848,0.008997939592647048,0.9763070658538006,-0.023491101712917316,2.9852013494592695,0.9928431459931795,Gd,4.903364424122548,Min1,0.023791219872879302,TA,Attchd,1953.733602472128,RFn,1.9872742872857967,423.51546288243844,TA,TA,Y,194.97722501607498,4.896573701679668,144.74423047749096,-0.7372223603811497,4.541295567284827,-2.3247410735526373,Ex,GdWo,Shed,-11.601242853143232,10.097438949330847,2008.0683667060027,WD,Normal,113893.19457476636
594.1541696814434,16.912272568169733,RM,80.83209830474297,9880.799929655248,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,4.8399866123944335,6.920999367118145,1956.1135472701335,2003.7294985722401,Gable,CompShg,MetalSd,VinylSd,Stone,1.3245818450508282,TA,TA,PConc,TA,TA,No,ALQ,469.8083756520924,Unf,465.05145249815894,109.59523347736986,1050.394917879476,GasA,Gd,Y,SBrkr,1057.7728277729007,8.92485898737998,4.194272864413669,1025.6131581265768,0.020315853182673597,1.0036710529623432,0.9929042821254295,0.04070885049596398,3.029676861260849,1.0072093079530042,Gd,6.123582072299584,Typ,0.027013067563563458,Gd,Attchd,1952.6198601780823,Fin,1.0149872782439093,263.848219665922,TA,TA,Y,393.063295822858,-3.1527058820973606,-2.261024312550731,-1.2230156707759263,4.006900385745575,4.1396976492754725,Ex,MnWw,Shed,10.393864834692494,6.937980921568378,2007.1084764862903,WD,Normal,149012.70208361844
1410.0828119253497,29.958407063867636,C (all),58.71129458137521,7522.48296633675,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2fmCon,1.5Fin,5.062742423092476,7.056271537471481,1940.6742726268167,1989.2866095685201,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,291.30045867113165,TA,TA,PConc,TA,Fa,Av,GLQ,527.3341205440479,Unf,10.557168610989734,288.85921124935766,740.6959437861983,GasA,TA,Y,FuseA,794.9756690515253,-26.33013903333726,-2.275068825455378,812.3971572362282,0.9918099714368538,0.004577045903002585,1.0185196114983646,-0.015119799846230277,1.97588125166467,0.9810361909375824,TA,3.9933461490793833,Typ,2.031776006966391,TA,Detchd,1942.1777439094428,RFn,1.030577511199538,251.19249925465712,TA,TA,Y,0.2378841650808563,-2.931166062466558,148.0184503338863,-0.4892906315940211,-1.9729785605827692,3.137379602826808,Ex,MnPrv,Shed,39.55700139692171,1.918835897971125,2009.9351636339993,New,Normal,117874.91127069986
480.1150225862241,17.16092675146081,RL,75.56633395727653,12570.643987613745,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,6.136582053554224,4.9639479855976925,1998.6275844126876,1998.5359932479814,Gable,CompShg,VinylSd,VinylSd,Stone,217.25735032090296,Gd,TA,PConc,Ex,TA,Mn,Unf,993.0427285085617,Unf,11.344995363959896,482.05188564020636,1481.6757600272933,GasA,TA,Y,SBrkr,1467.8927823537235,27.38933498585428,2.7494860021349576,1473.7235469122602,0.9940284893899383,-0.007379859810227816,2.0070214514099898,0.00293343080475695,3.0107021249410626,0.9960316126608306,TA,7.019046307428948,Typ,0.9522226290496764,Fa,Attchd,1996.6537357228965,Unf,2.042497509799443,501.60006336638617,TA,TA,Y,145.5095707844558,39.82409867473321,-2.73555408151773,-1.9730771118722936,1.4321924413199698,-4.823677247665752,Gd,MnPrv,Shed,11.529182926062338,4.01346589415625,2008.0516841409672,WD,Normal,210539.13437933574
932.2110945585715,157.88203667499786,RL,24.699916424875482,2510.0275718980924,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6.037554056629302,5.966683115012165,1976.1119804581786,1976.0130383981939,Gable,CompShg,CemntBd,HdBoard,BrkFace,-15.559800562140234,TA,TA,CBlock,TA,TA,No,BLQ,545.3608397872015,Unf,5.91705605265826,249.28147066057505,815.7220821297151,GasA,Ex,Y,SBrkr,784.707973398537,724.1545742220742,-2.2904910052119933,1559.4969455417006,0.9954160927477599,-0.015521937262588034,2.0143237782718346,1.0377478571529304,3.0303638437270766,0.9845982681417172,TA,6.757309970464653,Typ,0.960784692985641,Gd,Attchd,1975.160207945966,RFn,1.978039178057491,454.85567372322174,TA,TA,Y,50.85378479000809,-3.2580894741238624,-6.95868867866442,1.6007330383319225,5.810326890849793,1.286558428009158,Gd,MnPrv,Shed,-22.260722026140648,7.0262058750989125,2006.9870590267421,New,Normal,167521.0656215716
953.7505730936326,59.815205248438154,RM,65.829996602128,9373.71314457327,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2fmCon,SLvl,6.009482039311157,5.064700378811465,2004.458330606048,2006.3201420049938,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,9.544618455514266,TA,TA,CBlock,TA,TA,Gd,Unf,16.744116621806377,Unf,0.4789041538276988,783.5150796271873,806.0508577283472,GasA,TA,Y,SBrkr,779.1073007147917,667.6470073441036,4.255528512633922,1484.2099745003923,-0.021518650667322507,0.000656243008164754,1.9882587438209571,1.0183974938768832,3.01501773943793,0.9996869543041553,TA,8.119446744642039,Typ,0.9981045574062392,Gd,Attchd,2004.3850057787909,Unf,2.0137621555513228,399.2764850699332,TA,TA,Y,4.5265739821765045,66.71096803406263,3.617512963079865,-0.5822276814309028,-0.34648271707500883,0.33616532496385604,Gd,MnWw,Shed,8.178534677481945,6.975510832075273,2007.0297396233136,WD,Normal,172419.11129839908
1130.7531968196324,60.136401874501566,RL,,8093.237993546679,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,IDOTRR,RRAn,Norm,1Fam,1Story,5.963579449210128,5.0306542395655995,1998.6820738037097,2001.2520409786484,Hip,CompShg,Plywood,MetalSd,BrkFace,-3.6209615041868384,TA,TA,PConc,Gd,TA,No,Rec,-58.874997196262804,Unf,1.6683084845682514,933.7099276451903,940.1230674099561,GasA,TA,Y,SBrkr,967.8041831969064,732.4504850914,-1.4951451263842783,1671.1004452171085,-0.01669601711937607,-0.01439735176014638,1.9995945290793984,1.0108382850675304,3.04117392080549,1.014881243236996,TA,7.234439107079523,Typ,0.944423668620514,TA,Detchd,1998.1279493751056,Unf,1.9837524543940481,461.67708437168176,TA,TA,Y,95.18390788437605,48.664761136135695,2.827267134035444,2.794700551033567,-1.1906236326620343,-3.186857165176707,Gd,MnPrv,Shed,14.627414291155597,10.991770787858279,2006.9846219476165,New,Normal,179680.51177984796
853.6492370038333,59.431659727301906,RM,,14519.183965840954,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,1Fam,1Story,5.021744041295255,6.026308570707195,1945.7915670357675,1948.2800276044122,Gable,CompShg,HdBoard,Wd Sdng,Stone,-5.125645483314477,TA,TA,PConc,TA,TA,No,ALQ,-9.109595282491492,BLQ,5.523320352393573,30.34042317684762,3.3511090498122393,GasA,Ex,Y,SBrkr,1561.0838509182233,718.2888288208202,53.13603622173266,2314.2673727645633,-0.0239786547260049,0.0029808444492175163,1.960531078255624,0.011870210509217013,2.0064377400006763,0.992720340104971,TA,6.973758439662072,Typ,1.0481231672891913,TA,Attchd,1978.75276811009,Unf,2.022747419111341,664.766668440383,TA,TA,Y,124.87829162213949,144.1446649874228,3.323431293151682,-1.0394807089492049,1.5432743505302904,3.5749147960760204,Fa,GdWo,Othr,8.615108460667887,4.938012149620325,2006.0528554889136,WD,Normal,173297.77969288715
1147.3629673964338,49.95500977927089,RL,63.34928906281165,8786.441723937247,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1.5Unf,4.083479380605362,3.0000996726394016,1926.2810404249497,1949.1299413305303,Hip,CompShg,CemntBd,Plywood,BrkFace,-9.27894640717428,TA,TA,CBlock,Gd,TA,No,BLQ,621.0846277398495,Unf,-8.660314808891929,497.94317868995,1101.1476782097604,GasW,Gd,Y,FuseA,1333.0447477081434,630.2491034250339,1.7416214095114624,1954.8414804488357,1.0199670003556915,-0.00226021098628383,2.032228263022945,0.03131673397212562,3.980520850321624,0.985582148416001,Gd,6.991303720853991,Typ,2.037876594103521,TA,Attchd,1982.0177250440165,Unf,1.9710880508074626,588.8226474338909,TA,TA,Y,424.5428333685024,41.42831647631803,0.3450820997777296,0.6862161424829367,-2.510780332102433,-1.339455604672617,Fa,GdWo,Shed,-19.357801631160196,12.115472468693547,2008.8316805163502,New,Normal,135388.96217815852
808.2903238404682,120.50166352540523,RL,42.89921886850274,3931.5412351178,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,PosN,Norm,TwnhsE,1Story,7.007408706893806,5.065419402492338,2004.172384787392,2005.0339266079648,Gable,CompShg,VinylSd,MetalSd,BrkFace,8.908256187921467,TA,Gd,CBlock,Gd,TA,No,GLQ,47.05587234092661,Unf,4.071447373437203,1119.0339681575238,1092.7625493127234,GasA,TA,Y,SBrkr,1129.8342144815715,-23.666349879593582,-0.3742040494119195,1130.7138600066794,0.023700620867083144,0.012091110947898387,1.9736559437972607,-0.004273963160008032,1.9911418733426938,0.9970591585073797,TA,4.8285978256783855,Typ,1.0071031027427546,TA,Attchd,2006.4046298816234,Unf,1.995587824486416,383.56041135439136,Fa,TA,N,93.28279515337378,16.646195949433473,-1.5229872117979844,0.8563519602793204,-1.1958466482191397,2.377620751349587,Fa,GdWo,Shed,-58.06436995637278,8.614070885686147,2009.0004429773787,WD,Abnorml,160104.07850662697
1482.1390780763043,62.56428711590465,RL,81.03855790631754,10638.988762316774,Pave,Pave,Reg,Bnk,AllPub,FR2,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7.947452902629474,5.0634112492421455,1994.8980805565504,1994.6818924412448,Gable,CompShg,CemntBd,VinylSd,BrkFace,438.26419251735143,TA,TA,PConc,Gd,TA,No,BLQ,1121.2183192426007,Unf,3.490383901525991,128.79985663718068,1218.0105472668902,GasA,Ex,Y,FuseA,1249.3902681622196,903.1747720501301,-1.487579007737368,2103.815245838814,0.9993669841923293,0.009509124796410771,1.9910725106081948,0.9510414184653421,2.9356509222844736,0.9778048709535822,TA,7.949195140461238,Typ,0.9976756845152271,TA,Attchd,1996.0889229744034,Unf,2.001474966631269,563.7277115892483,TA,TA,Y,-1.0799074730535172,57.50495392885444,-1.3040077160985006,-0.06120952583941008,-1.1586007630031683,3.241828454585476,Ex,MnPrv,Shed,4.560780629955586,12.012287004662074,2006.987584757147,WD,Normal,241292.7987492319
24.098530686762498,59.7616537955999,RL,84.25405375702242,12010.113403921048,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,8.99970503814878,5.054083825034824,2007.333274499958,2004.5304956533835,Hip,CompShg,MetalSd,AsphShn,BrkFace,299.0680572557426,Gd,TA,BrkTil,Gd,Fa,No,GLQ,933.4860355354348,GLQ,10.61558164735452,155.33822376918252,1115.9518107188833,GasA,TA,Y,SBrkr,1192.1533052681568,1180.3773187406616,0.018831967479506228,2323.857748197139,1.0086141098492463,0.005174113955597382,2.999743376805895,-0.014609866786480463,4.064109453023763,0.992823321026392,TA,10.942244800462843,Typ,2.02190440700939,Gd,BuiltIn,2006.709795653431,Fin,2.9549573213622375,718.39024259116,TA,TA,Y,149.5442115825477,19.984004978020465,6.578626753888649,-0.6757998406026655,1.1547526442771947,-2.3975007567848072,Ex,MnPrv,Gar2,-8.97132380320629,7.020302346231379,2005.9105048717681,ConLD,Normal,353744.1956226046
278.08334485328686,121.60785814491229,RL,33.702690879243136,5447.787182348037,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,2fmCon,1Story,7.071764737620271,5.019887858054218,2006.1595839645643,2006.8693804696743,Gable,CompShg,MetalSd,VinylSd,Stone,168.01571185679182,TA,TA,CBlock,Gd,TA,No,LwQ,915.9105712684247,Unf,5.556397213896133,411.6095983959075,1288.9660609998707,GasA,Ex,Y,SBrkr,1327.5780765845166,24.930002538291838,1.5538356608344024,1361.4722699571196,1.0419141424399005,-0.00946367275628892,1.9883144958971086,0.004825964237745755,2.020412840386909,1.001916654703821,Gd,6.04630959659345,Typ,1.0535712518607436,Fa,Attchd,2007.0179756363248,Unf,2.0023661294104707,607.7225842249419,TA,TA,Y,177.79526509610005,64.96728404187678,4.084471827767488,-1.0057743249692657,-3.35495701001174,1.6494208275013982,Fa,GdWo,Shed,-18.036512989703766,3.9376460355228846,2009.048748623997,ConLI,Normal,211757.66140336604
1432.593910398072,59.7233766763705,RL,63.60493894996186,8084.499680351579,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5.99202956147553,4.9262028155491,2001.2165157426873,2000.0337155197337,Gable,CompShg,AsphShn,AsbShng,BrkFace,-8.471705631511204,Gd,TA,Slab,Gd,TA,No,LwQ,-13.184353155158282,Rec,2.7568765712530716,947.1676246272671,986.6757488910621,GasA,Gd,Y,SBrkr,948.6325423475605,709.8249395263307,0.8250192677889019,1627.9706507975557,-0.012246406847152233,0.021924201266128745,2.0214577206203708,1.0122775159075061,2.982661846049213,1.0056684815375259,TA,7.039036394783054,Typ,0.9786673621592082,Gd,BuiltIn,1999.0260167292472,Unf,1.9968617803222584,451.8637164764175,TA,Gd,Y,-8.104286484470974,34.84925393316282,2.0643152853559505,1.2222915924400009,-0.5185566610746715,0.09802781763394967,Ex,GdWo,Shed,2.825004137577907,7.878040004140341,2007.0614654207386,WD,Normal,178650.5706747446
1207.8831335146685,190.55773593271877,RL,105.35671363144796,10512.24176138399,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,TwnhsE,1Story,3.0253852880687315,5.001744653320343,1901.5572979573,1970.2543769236636,Gable,CompShg,HdBoard,MetalSd,BrkFace,-15.561109153231502,TA,TA,CBlock,Gd,TA,No,LwQ,448.0193603101311,Unf,3.624626322555785,530.2262154740162,975.9845315053766,GasA,Ex,Y,SBrkr,1016.6366895134796,687.7629098198744,-1.441922201288549,1653.775888510048,0.9967523983734164,-0.003710128697402109,2.01669969636707,-0.015845902643875642,3.0176484135380517,1.988042312080867,TA,6.86799543911756,Typ,0.03208654185672926,Gd,Basment,1920.4617126431924,RFn,1.955228110150943,441.1205320286177,TA,TA,Y,0.798321553716143,72.98368370416652,5.198993359377041,2.110201168247572,3.9414877261629733,-0.2896093739413277,Ex,MnPrv,Shed,-14.756843425796758,8.08482898454637,2008.938476135503,WD,Normal,99589.70331685772
1020.7013627739666,17.073248910826678,RM,74.9978457430083,12001.778673623197,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,BrkSide,Norm,Feedr,1Fam,2Story,6.902931328802213,5.01031874242584,1994.171245921504,1995.8938681979876,Gable,CompShg,VinylSd,Wd Sdng,Stone,200.80553468860958,TA,TA,CBlock,TA,TA,No,ALQ,686.8486422895965,Unf,-1.1963421413961903,786.8641667456477,1489.9400780381418,GasA,TA,Y,SBrkr,1532.494731670796,15.075353202086545,1.2684663070298534,1482.7921504661274,1.0079208888234332,0.00211784133565364,2.0202968428656973,0.03795592627060166,2.9588016526805094,1.002489673499358,TA,5.879073471472015,Typ,0.9730905292304091,Gd,Detchd,1997.3598356105629,RFn,1.9273503481247027,480.56381771570665,TA,TA,Y,115.07711941659555,67.57965338841866,4.575648095738658,1.1303720121648626,1.639501535098642,1.7106304390560132,Gd,GdWo,Shed,15.463047234820568,6.0511721311232725,2009.0215057411738,WD,Normal,206196.51524584708
1095.7512810527035,58.5316968044691,RL,75.86314060453856,7315.57123570547,Pave,Pave,IR2,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.901055067460384,6.06239425778863,1976.827485969698,1977.8937943257276,Gable,CompShg,Wd Sdng,VinylSd,Stone,139.59871411660285,TA,TA,PConc,TA,TA,Av,ALQ,551.050351458264,Rec,-0.2250773750697399,140.63345888681133,697.3466813258923,GasA,Ex,Y,SBrkr,743.9088865027485,714.4382224462304,-0.48011588844773456,1404.311711632731,0.017681605740638748,-0.016265456605328583,0.9674243614346704,0.9908308486049532,2.9698523857879793,1.0091164671064936,Gd,6.004127530030466,Typ,0.022947521796909228,Gd,Attchd,1977.3042438477607,RFn,1.9794482245939344,444.4997193225331,TA,TA,Y,240.99310301222215,0.0992472350793284,1.270285351834703,1.4564201520571678,1.178067912251077,3.7025095478180194,Ex,MnPrv,Shed,-44.54391166329504,7.186619783635619,2009.0591592679932,WD,Normal,151623.3922505882
1333.4129640625465,80.13685738161246,RM,52.97874409845129,10487.59291302912,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5.081455443515714,4.983357870348956,1975.2323744282974,1976.356313916266,Gable,CompShg,HdBoard,Wd Sdng,Stone,-3.6810316172281894,Ex,Gd,PConc,Gd,TA,No,Unf,515.4521885904137,Unf,-14.539143905993065,443.3915021290347,955.1660902407776,GasA,Ex,Y,SBrkr,950.7259382795759,-4.967325829702135,3.037542196504428,966.387788298428,0.023155337110596468,-0.00989827938980913,1.0124570094835643,-0.034060182273078735,2.95645349594782,1.0079549834541863,Ex,5.875192849328738,Typ,0.020417650666282542,TA,Attchd,1975.6010307552092,Fin,2.0736030654855226,581.9618760042422,TA,TA,N,2.3157764378913788,3.111361643848851,-1.7675252124259462,0.3297876800796981,-2.3440691685059507,3.853591484261935,Ex,GdPrv,Shed,-3.299061145991722,7.13111074445557,2006.0450606645225,CWD,Abnorml,130611.63740598733
